Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
"<41,65>",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,"<61,80>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,7th-8th,4,Divorced,Farming-fishing,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,"<41,60>",United-States,>50K
"<66,90>",Private,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Unmarried,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,"<61,80>",United-States,>50K
"<17,25>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,>50K
"<26,40>",Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Federal-gov,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,9th,5,Married-civ-spouse,Sales,Own-child,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,"<61,80>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<61,80>",United-States,>50K
"<41,65>",Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,"<41,60>",Columbia,<=50K
"<41,65>",Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Divorced,Prof-specialty,Own-child,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Preschool,1,Never-married,Other-service,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<17,25>",Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,"<21,40>",United-States,>50K
"<26,40>",State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,Some-college,10,Separated,Farming-fishing,Other-relative,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,"<21,40>",Japan,>50K
"<26,40>",Self-emp-inc,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,"<21,40>",Cuba,>50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Local-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,"<0,20>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<0,20>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,"<21,40>",United-States,<=50K
"<41,65>",State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,"<61,80>",Italy,<=50K
"<26,40>",Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,"<41,60>",South,>50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Separated,Adm-clerical,Other-relative,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,"<0,20>",Yugoslavia,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",Mexico,<=50K
"<17,25>",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Female,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",Puerto-Rico,>50K
"<17,25>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,10th,6,Separated,Handlers-cleaners,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,"<81,99>",United-States,<=50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,"<61,80>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<17,25>",Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,"<21,40>",United-States,<=50K
"<66,90>",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,"<61,80>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,"<21,40>",United-States,>50K
"<26,40>",Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Prof-school,15,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,"<41,60>",Japan,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<61,80>",United-States,>50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,"<0,20>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,"<81,99>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<0,20>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,12th,8,Never-married,Sales,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,"<21,40>",United-States,>50K
"<66,90>",Local-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,"<21,40>",United-States,>50K
"<17,25>",Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,Some-college,10,Never-married,Exec-managerial,Own-child,Other,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<17,25>",State-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Sales,Other-relative,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",France,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<66,90>",Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,"<41,60>",United-States,<=50K
"<17,25>",Federal-gov,Some-college,10,Never-married,Armed-Forces,Other-relative,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Federal-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,"<41,60>",United-States,>50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,Some-college,10,Separated,Adm-clerical,Unmarried,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,"<41,60>",United-States,>50K
"<26,40>",Local-gov,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<61,80>",United-States,>50K
"<26,40>",Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Masters,14,Divorced,Sales,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Sales,Own-child,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Local-gov,Some-college,10,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,"<21,40>",United-States,<=50K
"<17,25>",Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,"<41,60>",Thailand,<=50K
"<17,25>",Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Female,"<21,40>",United-States,>50K
"<41,65>",Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<17,25>",Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,"<0,20>",United-States,<=50K
"<26,40>",Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<81,99>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,"<21,40>",United-States,>50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,"<21,40>",South,<=50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",Mexico,<=50K
"<26,40>",Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,"<21,40>",United-States,>50K
"<41,65>",Local-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,"<21,40>",Philippines,>50K
"<66,90>",Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",Canada,>50K
"<41,65>",Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,"<0,20>",United-States,>50K
"<26,40>",Private,11th,7,Divorced,Adm-clerical,Own-child,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,5th-6th,3,Separated,Farming-fishing,Other-relative,White,Male,"<41,60>",Mexico,<=50K
"<41,65>",Private,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<26,40>",State-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,"<21,40>",United-States,<=50K
"<66,90>",Private,5th-6th,3,Married-spouse-absent,Sales,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Sales,Own-child,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,1st-4th,2,Separated,Other-service,Unmarried,White,Female,"<21,40>",Mexico,<=50K
"<17,25>",Federal-gov,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,10th,6,Separated,Other-service,Other-relative,White,Female,"<21,40>",Puerto-Rico,<=50K
"<26,40>",Local-gov,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,"<21,40>",United-States,<=50K
