Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
<17-25>,Self-emp-inc,11th,7,Never-married,Farming-fishing,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,<41-60>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,<21-40>,United-States,<=50K
<41-65>,State-gov,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Sales,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Self-emp-not-inc,11th,7,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<41-65>,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,State-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<66-90>,Private,Prof-school,15,Widowed,Adm-clerical,Not-in-family,Black,Female,<0-20>,United-States,<=50K
<26-40>,Private,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,<21-40>,Mexico,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Self-emp-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,10th,6,Never-married,Farming-fishing,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,<41-60>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<41-65>,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,<61-80>,United-States,<=50K
<41-65>,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Federal-gov,11th,7,Never-married,Tech-support,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,<0-20>,United-States,<=50K
<41-65>,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<66-90>,Private,11th,7,Never-married,Other-service,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,<21-40>,United-States,>50K
<41-65>,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,<41-60>,United-States,<=50K
<26-40>,Self-emp-inc,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,<41-60>,United-States,<=50K
<41-65>,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,<21-40>,Nicaragua,<=50K
<41-65>,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,Other,Male,<41-60>,Dominican-Republic,<=50K
<26-40>,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,Black,Male,<0-20>,United-States,<=50K
<41-65>,Private,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,Iran,>50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,<41-60>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,<21-40>,Hong,<=50K
<17-25>,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,Columbia,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,State-gov,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,<41-60>,United-States,>50K
<26-40>,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,<21-40>,United-States,>50K
<66-90>,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<61-80>,United-States,>50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,<61-80>,Mexico,<=50K
<26-40>,Self-emp-not-inc,Some-college,10,Separated,Other-service,Own-child,White,Female,<21-40>,Cuba,<=50K
<41-65>,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,1st-4th,2,Never-married,Sales,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,Other,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,<41-60>,United-States,<=50K
<41-65>,Private,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,El-Salvador,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Local-gov,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,<21-40>,United-States,>50K
<66-90>,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<0-20>,United-States,<=50K
<26-40>,Federal-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,<0-20>,United-States,<=50K
<41-65>,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,<61-80>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,<41-60>,United-States,<=50K
<41-65>,Self-emp-not-inc,10th,6,Divorced,Sales,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Federal-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,<41-60>,United-States,<=50K
<41-65>,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,<21-40>,United-States,>50K
<17-25>,Private,9th,5,Never-married,Other-service,Own-child,Black,Male,<0-20>,United-States,<=50K
<66-90>,Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,<0-20>,United-States,>50K
<41-65>,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Local-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Adm-clerical,Own-child,Black,Male,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,<41-60>,United-States,>50K
<26-40>,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,<21-40>,United-States,>50K
<26-40>,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,Black,Female,<0-20>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,<0-20>,United-States,<=50K
<41-65>,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Divorced,Sales,Other-relative,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,<41-60>,United-States,>50K
<41-65>,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,<21-40>,United-States,<=50K
<26-40>,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,<0-20>,United-States,<=50K
<41-65>,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Female,<0-20>,Mexico,<=50K
<41-65>,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,<0-20>,United-States,<=50K
<41-65>,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,Greece,>50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,<61-80>,United-States,>50K
<66-90>,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,<0-20>,United-States,<=50K
<41-65>,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,11th,7,Divorced,Other-service,Own-child,White,Male,<81-99>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,Canada,>50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,Black,Male,<0-20>,United-States,<=50K
<26-40>,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,<41-60>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,<0-20>,United-States,>50K
<41-65>,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,<41-60>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,<61-80>,United-States,<=50K
<26-40>,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,<41-60>,Greece,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,<21-40>,United-States,<=50K
<41-65>,Federal-gov,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,<41-60>,United-States,>50K
<41-65>,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,<21-40>,United-States,<=50K
<26-40>,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,<41-60>,Germany,<=50K
<41-65>,Self-emp-inc,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,<21-40>,Cuba,<=50K
<41-65>,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,11th,7,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Other-service,Own-child,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,9th,5,Never-married,Sales,Own-child,Other,Female,<21-40>,United-States,<=50K
<41-65>,State-gov,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,<0-20>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,Mexico,<=50K
<26-40>,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,Mexico,>50K
<41-65>,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Transport-moving,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,<41-60>,United-States,<=50K
<26-40>,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,<21-40>,Japan,<=50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<66-90>,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,10th,6,Divorced,Sales,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
